ksp_type,ksp_rtol,it,energy,dE,grad_norm,alpha,ksp_its,ls_evals
cg,1e-01,296,3396039.3574465616,52969.05425944412,139137037.23496532,0.001953125,2,17
cg,1e-01,297,3317287.588799439,78751.76864712266,137463645.80303416,0.0078125,2,17
cg,1e-01,298,3224878.969843123,92408.6189563158,135065751.1747122,0.00390625,2,17
cg,1e-01,299,3249741.011506443,-24862.041663319804,132465983.01325543,0.00390625,2,17
cg,1e-01,300,3169630.917584848,80110.09392159479,133243369.19802198,0.0078125,2,17
cg,1e-02,1,68267.08614249602,-68023.42806228864,8548.422147388284,0.125,11,17
cg,1e-02,2,68117.5199557694,149.56618672661716,1253067.4384508184,-0.49964995802247814,5,17
cg,1e-02,3,67954.19816655312,163.32178921627929,1250388.6607536033,-0.49964995802247814,3,17
cg,1e-02,4,67718.92709765864,235.27106889447896,1248406.9956109403,-0.49964995802247814,7,17
cg,1e-02,5,67694.75716787986,24.169929778785445,1245549.8844341687,-0.49964995802247814,1,17
cg,1e-02,6,67668.25106209955,26.506105780310463,1246017.0657127015,-0.49964995802247814,2,17
cg,1e-02,7,67598.66763146629,69.58343063325447,1246941.0158983413,-0.49964995802247814,4,17
cg,1e-02,8,67589.78140849747,8.886222968823859,1246965.5180773337,-0.49964995802247814,2,17
cg,1e-02,9,67580.38412410115,9.397284396312898,1246715.1370562394,-0.49964995802247814,2,17
cg,1e-02,10,67472.47049681608,107.91362728507374,1246521.091948703,-0.49964995802247814,1,17
cg,1e-02,11,67326.68134153102,145.78915528506332,1245053.555724483,-0.49964995802247814,4,17
cg,1e-02,12,67305.75044488984,20.93089664117724,1244985.7440295191,-0.49964995802247814,1,17
cg,1e-02,13,67290.81290255816,14.93754233168147,1245078.7267769354,-0.49964995802247814,1,17
cg,1e-02,14,67278.02998908349,12.782913474671659,1245462.6460023713,-0.49964995802247814,1,17
cg,1e-02,15,67266.49261371429,11.537375369196525,1245947.63730703,-0.49964995802247814,1,17
cg,1e-02,16,67241.13989550495,25.35271820933849,1246516.1369785266,-0.49964995802247814,2,17
cg,1e-02,17,67205.42461639269,35.7152791122644,1247317.8211816791,-0.49964995802247814,2,17
cg,1e-02,18,67080.48662683867,124.93798955401871,1247590.8773994243,-0.49964995802247814,4,17
cg,1e-02,19,67047.9922836598,32.49434317887062,1247737.4660170516,-0.49964995802247814,2,17
cg,1e-02,20,66980.3403738164,67.65190984339279,1248637.1467016956,-0.49964995802247814,2,17
cg,1e-02,21,66386.13877742249,594.2015963939193,1250228.6464558956,-0.49964995802247814,9,17
cg,1e-02,22,66299.73721268718,86.40156473530806,1250181.9545728213,-0.49964995802247814,3,17
cg,1e-02,23,65742.50843861265,557.2287740745232,1252823.016632536,-0.49964995802247814,13,17
cg,1e-02,24,65473.63130740816,268.8771312044919,1247963.2323847155,-0.49964995802247814,5,17
cg,1e-02,25,64507.32770819989,966.3035992082732,1248149.5315463997,-0.49964995802247814,14,17
cg,1e-02,26,63988.12028733556,519.2074208643317,1244984.2593970103,-0.49964995802247814,10,17
cg,1e-02,27,63393.855296318965,594.2649910165928,1243691.1223673376,-0.49964995802247814,14,17
cg,1e-02,28,63241.814829589384,152.04046672958066,1239400.791140723,-0.49964995802247814,3,17
cg,1e-02,29,62649.38260974406,592.4322198453228,1238369.7276481667,-0.49964995802247814,14,17
cg,1e-02,30,62328.46400786602,320.9186018780383,1232510.8634520194,-0.49964995802247814,6,17
cg,1e-02,31,62170.40351454352,158.06049332250404,1228691.344970559,-0.49964995802247814,5,17
cg,1e-02,32,61876.17219011315,294.23132443036593,1230432.320396011,-0.49964995802247814,6,17
cg,1e-02,33,61270.479431722895,605.692758390258,1229810.3268213936,-0.49964995802247814,16,17
cg,1e-02,34,59156.05084159623,2114.428590126663,1229501.6303968406,-0.49964995802247814,41,17
cg,1e-02,35,58695.20056467344,460.85027692279255,1211193.8917557062,-0.49964995802247814,10,17
cg,1e-02,36,57458.7746814307,1236.4258832427367,1211930.2685186476,-0.49964995802247814,27,17
cg,1e-02,37,56283.25471238796,1175.5199690427398,1203022.9450692725,-0.49964995802247814,24,17
cg,1e-02,38,55845.45157676101,437.80313562695665,1192808.8614192365,-0.49964995802247814,11,17
cg,1e-02,39,55119.381688480564,726.0698882804427,1191328.0759131291,-0.49964995802247814,20,17
cg,1e-02,40,54865.94501689056,253.43667159000324,1184252.4450286508,-0.49964995802247814,7,17
cg,1e-02,41,54672.72189110564,193.22312578491983,1185685.6839966637,-0.49964995802247814,8,17
cg,1e-02,42,53883.18707680332,789.534814302322,1185482.2538472891,-0.49964995802247814,21,17
cg,1e-02,43,63517.68475844245,-9634.497681639128,1177639.891332282,0.001953125,86,17
cg,1e-02,44,60342.975501707,3174.7092567354484,1317091.0936561602,-0.49964995802247814,32,17
cg,1e-02,45,68863.24210549278,-8520.266603785785,1285003.0277532374,0.001953125,88,17
cg,1e-02,46,67618.77406869082,1244.4680368019617,1404437.664933003,-0.49964995802247814,16,17
cg,1e-02,47,67447.05348311123,171.720585579591,1393575.2475711717,-0.49964995802247814,4,17
cg,1e-02,48,65515.29904479449,1931.7544383167406,1395541.6614515071,-0.49964995802247814,24,17
cg,1e-02,49,72133.50861838632,-6618.2095735918265,1379725.4803309853,0.0078125,68,17
cg,1e-02,50,87059.32629822641,-14925.817679840096,1472372.4694316643,0.00390625,69,17
cg,1e-02,51,85506.68731392972,1552.6389842966892,1674985.1894255085,-0.49964995802247814,14,17
cg,1e-02,52,97354.13100057119,-11847.443686641462,1665293.6326416233,0.0009765625,78,17
cg,1e-02,53,111512.62686699186,-14158.495866420679,1820539.4125442237,0.00390625,86,17
cg,1e-02,54,127734.06917916253,-16221.442312170664,1999293.7887178112,0.0078125,77,17
cg,1e-02,55,117590.23087315583,10143.838306006699,2190020.508138045,-0.49964995802247814,33,17
cg,1e-02,56,126718.35221826695,-9128.121345111125,2097583.7431200924,0.5,33,17
cg,1e-02,57,121140.75187095866,5577.6003473082965,2157495.763721316,-0.49964995802247814,18,17
cg,1e-02,58,124966.35140669103,-3825.59953573237,2110645.0207633344,0.25,24,17
cg,1e-02,59,116511.34296212562,8455.008444565407,2169887.4315851973,-0.38502205104406306,25,17
cg,1e-02,60,116088.32775016408,423.0152119615377,141608904.7272888,-0.49964995802247814,4,17
cg,1e-02,61,126666.06967616115,-10577.741925997063,141594837.84966636,0.001953125,54,17
cg,1e-02,62,142413.74143080617,-15747.671754645024,148992087.80818868,0.015625,44,17
cg,1e-02,63,140817.44004906,1596.3013817461615,160921402.70944107,-0.49964995802247814,9,17
cg,1e-02,64,151438.0767931789,-10620.636744118878,160879164.65755716,0.00048828125,47,17
cg,1e-02,65,150256.4757892241,1181.6010039547982,168310163.37358528,-0.49964995802247814,6,17
cg,1e-02,66,158312.1611538538,-8055.685364629724,168274825.2666461,0.00048828125,41,17
cg,1e-02,67,177603.86931947328,-19291.708165619464,173953472.43418753,0.00390625,40,17
cg,1e-02,68,209375.93036131363,-31772.061041840352,186194749.2211299,0.0009765625,38,17
cg,1e-02,69,208544.95715432326,830.9732069903694,209206256.06171122,-0.33590482327222604,5,17
cg,1e-02,70,212034.7388923139,-3489.7817379906483,209267977.49875945,0.125,18,17
cg,1e-02,71,211620.64398369315,414.0949086207547,210131645.5547958,-0.49964995802247814,3,17
cg,1e-02,72,225813.97105410206,-14193.327070408908,210129769.46537068,0.001953125,41,17
cg,1e-02,73,224034.64522557025,1779.3258285318152,218899997.2132489,-0.269426651835064,6,17
cg,1e-02,74,236832.56194963946,-12797.916724069219,220217825.92016733,0.00390625,29,17
cg,1e-02,75,246154.31314171397,-9321.751192074502,227999606.4769091,0.0009765625,26,17
cg,1e-02,76,268280.86267093656,-22126.549529222597,233652171.7836662,0.00390625,35,17
cg,1e-02,77,289502.39908473636,-21221.536413799797,246738148.55168507,0.0078125,33,17
cg,1e-02,78,326810.1044888169,-37307.70540408057,259055096.92563066,0.001953125,29,17
cg,1e-02,79,323850.1581839431,2959.9463048738544,281423950.17751485,-0.49964995802247814,4,17
cg,1e-02,80,329266.16372733255,-5416.005543389474,281324289.0757313,0.00390625,23,17
cg,1e-02,81,342472.6629085587,-13206.499181226129,283901215.9531116,0.00390625,24,17
cg,1e-02,82,365854.9627773256,-23382.299868766917,290713161.72753686,0.001953125,25,17
cg,1e-02,83,362822.54516009695,3032.417617228639,303505146.17282706,-0.49964995802247814,5,17
cg,1e-02,84,385152.1728333481,-22329.627673251147,303423756.53552645,0.000244140625,26,17
cg,1e-02,85,407568.61804759403,-22416.445214245934,315433397.6832921,0.0078125,21,17
cg,1e-02,86,414166.01311493147,-6597.395067337435,326310935.5200836,3.0517578125e-05,28,17
cg,1e-02,87,435589.574541237,-21423.561426305503,329615929.1271679,0.00390625,26,17
cg,1e-02,88,459684.0682149492,-24094.493673712248,340332319.4843455,0.001953125,20,17
cg,1e-02,89,459603.3572833161,80.71093163313344,352368242.68760496,-0.49964995802247814,1,17
cg,1e-02,90,484319.9734695429,-24716.616186226835,352368238.1793217,0.001953125,18,17
cg,1e-02,91,500343.0020871302,-16023.02861758729,364399793.7213571,0.0009765625,17,17
cg,1e-02,92,525463.9597992842,-25120.95771215402,371942177.77482146,0.00048828125,22,17
cg,1e-02,93,521471.9728276077,3991.9869716765243,383986201.4795749,-0.36766110737873803,3,17
cg,1e-02,94,537266.263334906,-15794.290507298254,385560006.6186847,0.25,9,17
cg,1e-02,95,548419.610866112,-11153.347531206091,389255388.1623361,0.125,12,17
cg,1e-02,96,559272.6619628443,-10853.051096732263,391958361.6577508,0.25,10,17
cg,1e-02,97,584203.3140509261,-24930.652088081813,393755957.39141494,0.0009765625,26,17
cg,1e-02,98,605272.0811587803,-21068.76710785413,404792211.9168904,0.0078125,21,17
cg,1e-02,99,618227.7287419544,-12955.64758317417,413896181.9955953,0.001953125,25,17
cg,1e-02,100,652771.0972892259,-34543.36854727147,419424185.7032702,0.0009765625,23,17
cg,1e-02,101,666919.8390149858,-14148.74172575993,434651236.3215555,0.0078125,18,17
cg,1e-02,102,687410.7634535503,-20490.924438564456,436421872.1410439,0.0078125,19,17
cg,1e-02,103,699570.1624100955,-12159.398956545163,439733398.6402642,0.0009765625,19,17
cg,1e-02,104,697634.217934507,1935.9444755885052,444471766.24543804,-0.49964995802247814,2,17
cg,1e-02,105,714534.0624360944,-16899.844501587446,444442847.2579848,0.0078125,15,17
cg,1e-02,106,763552.7329413875,-49018.67050529306,451129189.5254119,0.001953125,16,17
cg,1e-02,107,798239.3363936032,-34686.603452215786,472077718.2288926,0.0078125,17,17
cg,1e-02,108,822160.8666999247,-23921.530306321452,485803109.383881,0.0078125,18,17
cg,1e-02,109,874009.9134698141,-51849.04676988942,495329481.6884284,0.00390625,16,17
cg,1e-02,110,872869.4856887667,1140.427781047416,516296772.03113544,-0.49964995802247814,2,17
cg,1e-02,111,911910.7149282744,-39041.229239507695,516266568.8685681,0.0078125,13,17
cg,1e-02,112,937827.9362777167,-25917.22134944226,531522522.37192845,0.00390625,15,17
cg,1e-02,113,936750.7056418041,1077.2306359125068,541300233.2689276,-0.49964995802247814,1,17
cg,1e-02,114,935094.427144947,1656.2784968571505,541270472.5334202,-0.49964995802247814,1,17
cg,1e-02,115,967231.9617860864,-32137.534641139442,541232090.5060413,0.0078125,11,17
cg,1e-02,116,996701.6248541255,-29469.66306803911,553508822.0786504,0.0078125,9,17
cg,1e-02,117,1032727.7287417601,-36026.103887634585,564502774.5524548,0.015625,8,17
cg,1e-02,118,1048735.6499283249,-16007.921186564723,577570736.7039504,0.001953125,9,17
cg,1e-02,119,1044341.4803968385,4394.169531486346,583374542.7944317,-0.48552202585683146,4,17
cg,1e-02,120,1072747.4353517636,-28405.95495492511,583015350.016537,0.015625,6,17
cg,1e-02,121,1102027.5033426946,-29280.067990930984,593059809.5554781,0.015625,8,17
cg,1e-02,122,1125902.3703792482,-23874.867036553565,603280479.7400664,0.00390625,7,17
cg,1e-02,123,1135050.5688855173,-9148.198506269138,611831400.2607139,0.00390625,7,17
cg,1e-02,124,1170143.4424987084,-35092.87361319107,614970228.018391,0.00390625,7,17
cg,1e-02,125,1219263.5429372052,-49120.1004384968,627827256.9151182,0.0078125,7,17
cg,1e-02,126,1255667.760611547,-36404.21767434175,645649125.2555618,0.0078125,9,17
cg,1e-02,127,1253651.5463258163,2016.2142857306171,658673973.063624,-0.36259525228946876,2,17
cg,1e-02,128,1299949.5154685718,-46297.96914275549,659600405.1313307,0.015625,7,17
cg,1e-02,129,1348623.9020603925,-48674.386591820745,673721436.4244927,0.001953125,8,17
cg,1e-02,130,1377341.2326066312,-28717.330546238692,691149089.1601274,0.00390625,7,17
cg,1e-02,131,1441685.3858767995,-64344.15327016823,700949661.985995,0.00390625,8,17
cg,1e-02,132,1468265.2306166096,-26579.844739810098,723016356.373519,0.0078125,7,17
cg,1e-02,133,1513086.820815757,-44821.59019914735,731695087.1562449,0.001953125,7,17
cg,1e-02,134,1566611.1313126187,-53524.31049686181,747037199.3480922,0.0009765625,7,17
cg,1e-02,135,1587091.6107118467,-20480.479399228003,765378690.177886,0.0009765625,8,17
cg,1e-02,136,1614082.5784066652,-26990.967694818508,772222889.4936781,0.0078125,9,17
cg,1e-02,137,1656286.2791816108,-42203.70077494555,780958355.0043108,0.015625,7,17
cg,1e-02,138,1721858.4719918387,-65572.19281022786,794822730.0236425,0.0078125,8,17
cg,1e-02,139,1744926.3372806916,-23067.865288852947,816540911.0761545,0.001953125,10,17
cg,1e-02,140,1762156.858521304,-17230.521240612492,824060513.4205456,0.00390625,9,17
cg,1e-02,141,1788871.8236999847,-26714.965178680606,829134402.3464568,0.00390625,8,17
cg,1e-02,142,1822366.9856582761,-33495.16195829143,836931153.1100646,0.00048828125,8,17
cg,1e-02,143,1894045.8144671472,-71678.8288088711,847616925.1221651,0.015625,9,17
cg,1e-02,144,1931345.3407275472,-37299.52626039996,871637101.4950742,0.001953125,10,17
cg,1e-02,145,1941859.3483966629,-10514.007669115672,883459256.9302803,0.00390625,6,17
cg,1e-02,146,1981800.7566995393,-39941.4083028764,886708562.4910829,0.00390625,7,17
cg,1e-02,147,2018278.744892595,-36477.98819305585,899657996.0268459,0.03125,6,17
cg,1e-02,148,2026583.689577065,-8304.94468446984,910475903.0504932,0.00390625,6,17
cg,1e-02,149,2038399.6703028558,-11815.98072579084,913029076.6571544,0.0078125,6,17
cg,1e-02,150,2071472.1666482189,-33072.49634536309,916600938.2907765,0.0009765625,8,17
cg,1e-02,151,2163293.597329009,-91821.43068078998,927205082.9127207,0.00390625,7,17
cg,1e-02,152,2181934.996941712,-18641.39961270336,957680136.3129617,0.00390625,6,17
cg,1e-02,153,2215079.0888057793,-33144.09186406713,963439611.9167134,0.00390625,6,17
cg,1e-02,154,2307049.179638219,-91970.09083243972,973874739.5557979,0.00390625,10,17
cg,1e-02,155,2345370.5015128595,-38321.321874640416,1003201905.0712442,0.0009765625,7,17
cg,1e-02,156,2385942.2938919305,-40571.792379071005,1015425070.8991736,0.0078125,7,17
cg,1e-02,157,2445045.0711603817,-59102.77726845117,1027912749.2529624,0.015625,8,17
cg,1e-02,158,2466266.7495373846,-21221.678377002943,1046439420.0136632,0.00390625,6,17
cg,1e-02,159,2493809.3420877126,-27542.592550328,1053097726.4854282,0.0078125,6,17
cg,1e-02,160,2533433.0956686,-39623.753580887336,1061435780.3744682,0.03125,6,17
cg,1e-02,161,2582624.146333035,-49191.05066443514,1073858291.1771677,0.015625,5,17
cg,1e-02,162,2618919.0193734034,-36294.873040368315,1089535306.6226099,0.001953125,5,17
cg,1e-02,163,2665877.4922884046,-46958.47291500121,1101650265.767133,0.001953125,5,17
cg,1e-02,164,2684264.864757689,-18387.37246928457,1116622681.662614,0.0078125,4,17
cg,1e-02,165,2739041.688711449,-54776.82395375986,1122568568.0851479,0.0625,4,17
cg,1e-02,166,2783418.7858836814,-44377.097172232345,1142897208.6401122,0.00390625,3,17
cg,1e-02,167,2795345.8795601577,-11927.093676476274,1158241659.9387531,0.00390625,4,17
cg,1e-02,168,2891708.8695519585,-96362.98999180086,1161818424.5216672,0.00390625,3,17
cg,1e-02,169,2949710.2737474395,-58001.40419548098,1192883357.352747,0.00390625,5,17
cg,1e-02,170,3091252.94732638,-141542.67357894033,1212186188.5953457,0.0078125,4,17
cg,1e-02,171,3122243.587304462,-30990.639978082385,1259753362.3010535,0.015625,3,17
cg,1e-02,172,3163833.5830352535,-41589.99573079124,1269054920.7845528,0.0078125,5,17
cg,1e-02,173,3208529.2820571847,-44695.69902193127,1282988997.9449332,0.0078125,4,17
cg,1e-02,174,3232088.892968985,-23559.61091180006,1295881523.3829305,0.00390625,3,17
cg,1e-02,175,3262403.3726220443,-30314.479653059505,1303155778.899605,0.00390625,4,17
cg,1e-02,176,3329885.5845827465,-67482.2119607022,1312559446.5154498,0.00048828125,4,17
cg,1e-02,177,3438921.161454395,-109035.57687164843,1333670519.621102,0.015625,3,17
cg,1e-02,178,3467096.4703141884,-28175.30885979347,1368291713.2154117,0.001953125,5,17
cg,1e-02,179,3498771.743327797,-31675.27301360853,1376970253.2031004,0.00390625,5,17
cg,1e-02,180,3529120.1002554246,-30348.356927627698,1386638701.0018137,0.125,4,17
cg,1e-02,181,3613025.6513153557,-83905.55105993105,1393492189.6906388,0.0625,4,17
cg,1e-02,182,3659429.4151105247,-46403.76379516907,1418479137.6372871,0.00390625,5,17
cg,1e-02,183,3673285.022266547,-13855.607156022452,1432350384.1764734,0.0078125,3,17
cg,1e-02,184,3672367.956478164,917.06578838313,1436600148.761224,-0.49964995802247814,1,17
cg,1e-02,185,3669654.743393394,2713.213084769901,1436591220.5773177,-0.49964995802247814,1,17
cg,1e-02,186,3665564.1220454546,4090.6213479395956,1436575090.49273,-0.49964995802247814,1,17
cg,1e-02,187,3660187.593623707,5376.528421747498,1437173201.1798844,-0.49964995802247814,1,17
cg,1e-02,188,3727250.406348283,-67062.81272457587,1516757167.7010877,0.001953125,5,17
cg,1e-02,189,3766828.0794422957,-39577.673094012775,2090658115.0725634,0.0078125,3,17
cg,1e-02,190,3789693.095605813,-22865.016163517255,2647313401.793517,0.00390625,3,17
cg,1e-02,191,3810400.6827264633,-20707.587120650336,2657114302.7456665,0.0078125,3,17
cg,1e-02,192,3921924.3333519143,-111523.650625451,2656380518.625663,0.00390625,3,17
cg,1e-02,193,3940961.18620667,-19036.852854755707,2204001078.065414,0.0078125,3,17
cg,1e-02,194,4052039.0461261855,-111077.85991951544,2183422603.292423,0.000244140625,3,17
cg,1e-02,195,4117497.095618692,-65458.049492506776,1916478239.5830164,0.0078125,3,17
cg,1e-02,196,4225585.432706432,-108088.33708774019,1863554545.9498546,3.0517578125e-05,3,17
cg,1e-02,197,4249095.989363125,-23510.556656692177,1754505378.289518,0.03125,2,17
cg,1e-02,198,4252941.757206006,-3845.7678428813815,1759453454.671936,0.0078125,2,17
cg,1e-02,199,4264638.253112911,-11696.495906905271,1760654648.032123,0.0625,2,17
cg,1e-02,200,4325855.70500645,-61217.45189353917,1763921556.4888878,0.015625,2,17
cg,1e-02,201,4366165.614864976,-40309.90985852573,1770060085.4878802,0.03125,2,17
cg,1e-02,202,4412904.33933527,-46738.72447029408,1781607133.6066146,0.00390625,3,17
cg,1e-02,203,4439695.46543559,-26791.126100319438,1796321400.040408,0.0009765625,3,17
cg,1e-02,204,4481939.5935831005,-42244.12814751081,1804665186.0398116,0.00390625,2,17
cg,1e-02,205,4593042.993280306,-111103.39969720598,1817648342.457129,0.0078125,3,17
cg,1e-02,206,4630727.711643553,-37684.71836324688,1840440840.9239092,0.015625,2,17
cg,1e-02,207,4668557.096857327,-37829.3852137737,1847635164.0104773,0.0625,3,17
cg,1e-02,208,4844426.893032853,-175869.79617552552,1731745165.4466429,0.015625,3,17
cg,1e-02,209,4780489.785336051,63937.107696801424,1742529815.3756092,0.001953125,2,17
cg,1e-02,210,4369455.310128194,411034.47520785686,1728907958.104351,0.0078125,2,17
cg,1e-02,211,4537446.863373278,-167991.55324508343,1601353092.7036552,0.00390625,3,17
cg,1e-02,212,4421122.725695244,116324.13767803367,1507284003.0683043,0.00390625,2,17
cg,1e-02,213,4571889.061079972,-150766.3353847284,1446042616.3718529,0.0078125,3,17
cg,1e-02,214,4403275.999789028,168613.061290944,1433599016.7252183,0.015625,2,17
cg,1e-02,215,4417927.643345737,-14651.64355670847,1394752133.3647053,0.015625,2,17
cg,1e-02,216,4449012.675641857,-31085.03229612019,1398296255.864822,0.125,2,17
cg,1e-02,217,4485977.175599802,-36964.4999579452,1406369780.4782221,0.0078125,2,17
cg,1e-02,218,4510515.136913351,-24537.961313548498,1414566126.9689693,0.00390625,2,17
cg,1e-02,219,4529821.980209217,-19306.843295866624,1420972867.127874,0.001953125,2,17
cg,1e-02,220,4399279.353641188,130542.62656802963,1424970760.526005,0.00390625,2,17
cg,1e-02,221,4425877.100933365,-26597.74729217682,1348909601.0214567,0.00390625,2,17
cg,1e-02,222,4445090.375192097,-19213.274258732796,1355252533.2232935,0.00390625,2,17
cg,1e-02,223,4288382.360666969,156708.01452512853,1359856090.9477243,0.015625,2,17
cg,1e-02,224,4328455.137698613,-40072.77703164425,1312625338.0076895,0.00390625,2,17
cg,1e-02,225,4353157.453059998,-24702.315361385234,1323919242.3376448,0.5,2,17
cg,1e-02,226,4193561.4023366766,159596.05072332174,1332457875.9982097,0.0078125,2,17
cg,1e-02,227,4209744.975808632,-16183.573471955024,1291723690.679851,0.00390625,2,17
cg,1e-02,228,4022552.578643799,187192.3971648328,1296064757.2129858,0.015625,2,17
cg,1e-02,229,4032677.84478879,-10125.266144991387,1245475217.0858417,0.015625,2,17
cg,1e-02,230,4051354.376762418,-18676.53197362786,1247955964.5516224,0.0078125,2,17
cg,1e-02,231,4059666.943692529,-8312.566930111032,1252645118.463974,0.001953125,2,17
cg,1e-02,232,4078009.4333667564,-18342.489674227312,1254801118.7659976,0.000244140625,2,17
cg,1e-02,233,3938469.7441306133,139539.68923614314,1259615140.9810522,0.015625,2,17
cg,1e-02,234,3964013.949605015,-25544.205474401824,1221684745.7824228,0.000244140625,2,17
cg,1e-02,235,4057260.097895021,-93246.14829000598,1228895451.675786,0.03125,2,17
cg,1e-02,236,3889443.2482364997,167816.84965852136,2908205620.703748,0.015625,2,17
cg,1e-02,237,3766465.890110501,122977.35812599864,2812923133.341489,0.0078125,2,17
cg,1e-02,238,3662038.1472461037,104427.74286439735,2743686926.8655715,0.001953125,2,17
cg,1e-02,239,3705303.996714324,-43265.84946822049,2683411557.5016,0.00390625,2,17
cg,1e-02,240,3637813.263082932,67490.73363139201,2709905898.486257,0.001953125,2,17
cg,1e-02,241,3568923.1306063123,68890.13247661991,2667342290.1293516,0.0001220703125,2,17
cg,1e-02,242,3547438.7834193218,21484.347186990548,2621979445.815024,0.0009765625,2,17
cg,1e-02,243,3623085.812896525,-75647.02947720326,2600860701.1008263,0.001953125,2,17
cg,1e-02,244,3691371.249225397,-68285.4363288721,2555086149.136809,0.00390625,2,17
cg,1e-02,245,3566486.4920447487,124884.75718064839,2535320290.362523,0.0078125,2,17
cg,1e-02,246,3697413.0901271054,-130926.59808235662,2456495931.8486004,0.03125,2,17
cg,1e-02,247,3792105.6905384324,-94692.60041132709,2518353464.8704286,0.0625,2,17
cg,1e-02,248,3868044.626559709,-75938.93602127675,2554858571.9695745,0.0078125,2,17
cg,1e-02,249,3909959.9904097887,-41915.36385007948,2857639978.4743757,0.03125,2,17
cg,1e-02,250,3968223.0897246525,-58263.09931486379,2882517695.0863595,0.0078125,2,17
cg,1e-02,251,4121405.2402034304,-153182.15047877794,2887835378.869661,0.0078125,3,17
cg,1e-02,252,4174606.1678088205,-53200.92760539008,2585617720.0690045,0.0078125,2,17
cg,1e-02,253,4087670.223191333,86935.94461748749,2604215572.2076807,0.0009765625,2,17
cg,1e-02,254,4164897.7804403054,-77227.55724897236,2557893856.6037908,0.015625,2,17
cg,1e-02,255,3926532.9782365183,238364.80220378703,2607568235.8822064,0.03125,2,17
cg,1e-02,256,3828042.096890773,98490.88134574518,2253516199.372226,0.0078125,2,17
cg,1e-02,257,3912179.8673676807,-84137.77047690749,2176307267.88053,0.000244140625,2,17
cg,1e-02,258,3861454.160099674,50725.707268006634,1705828769.6532679,0.001953125,2,17
cg,1e-02,259,3663870.5543309846,197583.60576868942,1373516925.2664912,0.015625,2,17
cg,1e-02,260,3398919.902024833,264950.6523061516,1401218901.6705904,0.03125,2,17
cg,1e-02,261,3342070.1247905064,56849.77723432658,1308321645.8494642,0.0078125,2,17
cg,1e-02,262,3240365.0738056535,101705.05098485295,1288162932.1010988,0.015625,2,17
cg,1e-02,263,3167813.959415392,72551.11439026147,1281962220.2747557,0.0078125,2,17
cg,1e-02,264,3076999.2112484076,90814.74816698441,1458740662.1352956,0.0078125,2,17
cg,1e-02,265,3147316.022540834,-70316.8112924262,1424886736.0884204,0.0009765625,2,17
cg,1e-02,266,3044215.2667580894,103100.75578274438,1459669373.5425642,0.015625,2,17
cg,1e-02,267,3083649.043659995,-39433.776901905425,1391042164.3085113,0.0078125,2,17
cg,1e-02,268,3108800.9044773895,-25151.860817394685,902660741.6568136,0.03125,3,17
cg,1e-02,269,3115739.2490500463,-6938.344572656788,908310231.1080809,0.03125,2,17
cg,1e-02,270,3125733.88858371,-9994.639533663634,909676012.8585892,0.125,2,17
cg,1e-02,271,3233137.5035246713,-107403.61494096136,913897480.5371497,0.00390625,2,17
cg,1e-02,272,3054956.3312348463,178181.17228982504,967900647.949207,0.03125,2,17
cg,1e-02,273,2930181.987046255,124774.34418859147,956381750.9076667,0.015625,2,17
cg,1e-02,274,2982924.116605337,-52742.12955908198,949375813.007818,0.0078125,2,17
cg,1e-02,275,3026945.8979842854,-44021.781378948595,966948102.8609554,0.000244140625,2,17
cg,1e-02,276,3056729.4118550373,-29783.51387075195,990845992.5952216,0.0078125,2,17
cg,1e-02,277,3089070.921127944,-32341.509272906464,1010511593.2156737,0.0001220703125,2,17
cg,1e-02,278,2974034.6033999827,115036.31772796111,1214350169.8772242,0.015625,2,17
cg,1e-02,279,3018308.591458446,-44273.988058463205,1240940529.625192,0.0078125,2,17
cg,1e-02,280,2959188.1333881705,59120.458070275374,1263072597.8570714,0.0078125,2,17
cg,1e-02,281,2932919.2379140477,26268.895474122837,1249560124.6278675,0.00390625,2,17
cg,1e-02,282,2888068.546880379,44850.691033668816,1242572674.097774,0.0078125,2,17
cg,1e-02,283,2785287.673612503,102780.87326787598,1228871988.6616313,0.015625,2,17
cg,1e-02,284,2724686.055145364,60601.61846713908,1263656817.08927,0.0078125,2,17
cg,1e-02,285,2782147.6221156027,-57461.56697023893,1270075261.9329624,0.001953125,2,17
cg,1e-02,286,2730396.8341964385,51750.78791916417,1294288964.5824556,0.0078125,2,17
cg,1e-02,287,2706347.807996256,24049.026200182736,2179789053.1276255,0.00390625,2,17
cg,1e-02,288,2673572.0747482367,32775.733248019125,2162464638.522347,0.00390625,2,17
cg,1e-02,289,2563446.3634289894,110125.71131924726,2138349548.2774756,0.015625,2,17
cg,1e-02,290,2491451.560986332,71994.8024426573,2105742637.699571,0.00390625,2,17
cg,1e-02,291,2451983.1075816043,39468.45340472786,1973234807.0094,0.0009765625,2,17
cg,1e-02,292,2485987.2848751824,-34004.17729357816,1867192828.7778602,0.00390625,2,17
cg,1e-02,293,2455132.147002402,30855.137872780208,1324002206.2907853,0.001953125,2,17
cg,1e-02,294,2467096.8482831307,-11964.701280728448,1358090977.8964915,0.0078125,2,17
cg,1e-02,295,2515134.092415194,-48037.24413206335,2259796519.441573,1.52587890625e-05,2,17
cg,1e-02,296,2419958.8537873323,95175.23862786172,1027804845.8364757,0.0078125,2,17
